fiscalDateEnding|reportedCurrency|totalAssets|totalCurrentAssets|cashAndCashEquivalentsAtCarryingValue|cashAndShortTermInvestments|inventory|currentNetReceivables|totalNonCurrentAssets|propertyPlantEquipment|accumulatedDepreciationAmortizationPPE|intangibleAssets|intangibleAssetsExcludingGoodwill|goodwill|investments|longTermInvestments|shortTermInvestments|otherCurrentAssets|otherNonCurrentAssets|totalLiabilities|totalCurrentLiabilities|currentAccountsPayable|deferredRevenue|currentDebt|shortTermDebt|totalNonCurrentLiabilities|capitalLeaseObligations|longTermDebt|currentLongTermDebt|longTermDebtNoncurrent|shortLongTermDebtTotal|otherCurrentLiabilities|otherNonCurrentLiabilities|totalShareholderEquity|treasuryStock|retainedEarnings|commonStock|commonStockSharesOutstanding|ticker
2024-12-31|USD|107784000000|8384000000|357000000|357000000|853000000|3754000000|98205000000|78182000000|18445000000|6630000000||6630000000|15000000|290000000||445000000||80863000000|9611000000||127000000|3312000000|1859000000|15132000000||44668000000|1453000000||46527000000|512000000|2282000000|26921000000|123000000|6426000000|21338000000|1005000000|EXC
2024-09-30|USD|106070000000|8023000000|616000000|616000000|855000000|3660000000|98112000000|76661000000|18227000000|6630000000||6630000000||279000000|-4387000000|471000000|1498000000|79448000000|7384000000||128000000|1985000000|1031000000|59123000000||331000000|954000000|43701000000|1362000000|569000000|2287000000|26622000000|123000000|6161000000|21320000000|1005000000|EXC
2024-06-30|USD|105113000000|8557000000|934000000|934000000|824000000|3709000000|96627000000|75646000000|18160000000|6630000000||6630000000||270000000||615000000|1467000000|78961000000|8275000000||130000000|2762000000|1454000000|57938000000||330000000|1308000000|43039000000|1784000000|569000000|2199000000|26152000000|123000000|5835000000|21152000000|1000000000|EXC
2024-03-31|USD|103211000000|8212000000|720000000|720000000|788000000|3585000000|95098000000|74604000000|17711000000|6630000000||6630000000||263000000||595000000|1419000000|77150000000|7975000000||131000000|2709000000|2206000000|56586000000||514000000|503000000|42271000000|2720000000|516000000|2142000000|26061000000|123000000|5767000000|21129000000|1000000000|EXC
2023-12-31|USD|101856000000|8087000000|445000000|445000000|801000000|3372000000|92874000000|73593000000|17251000000|6630000000||6630000000|5000000|251000000|12000000|370000000|1365000000|76101000000|9901000000||133000000|3926000000|2523000000|14506000000||41279000000|1403000000|39692000000|43802000000|519000000|2088000000|25755000000|123000000|5490000000|21114000000|999000000|EXC
2023-09-30|USD|99259000000|7519000000|300000000|300000000|762000000|3329000000|91952000000|72458000000|16836000000|6630000000||6630000000||246000000|3000000|401000000|1355000000|73789000000|8800000000||96000000|3374000000|1720000000|52807000000||531000000|1654000000|39431000000|2251000000|933000000|2129000000|25470000000|123000000|5233000000|20956000000|995000000|EXC
2023-06-30|USD|98080000000|7542000000|399000000|399000000|710000000|3047000000|90739000000|71300000000|16819000000|6630000000||6630000000||238000000||463000000|1278000000|73001000000|7936000000||98000000|2741000000|1236000000|53128000000||532000000|1505000000|39492000000|1768000000|986000000|2247000000|25079000000|123000000|4891000000|20941000000|995000000|EXC
2023-03-31|USD|96925000000|7777000000|522000000|522000000|652000000|3377000000|89328000000|70117000000|16384000000|6630000000||6630000000||234000000||477000000|1220000000|71859000000|8092000000|2762000000|100000000|2662000000|1306000000|52284000000||531000000|1356000000|38732000000|1837000000|976000000|1869000000|25066000000|123000000|4907000000|20921000000|994000000|EXC
2022-12-31|USD|95349000000|7336000000|407000000|407000000|755000000|3579000000|88362000000|69076000000|15930000000|6605000000||6630000000||232000000||406000000|1141000000|70605000000|10611000000|3382000000|101000000|4388000000|2586000000|48758000000||37169000000|1802000000|35272000000|39755000000|1155000000|1967000000|24744000000|123000000|4597000000|20908000000|994000000|EXC
2022-09-30|USD|93455000000|7055000000|446000000|446000000|757000000|3485000000|86483000000|67572000000|15517000000|6630000000||6630000000||230000000||378000000|1086000000|68873000000|8717000000|2693000000|103000000|2990000000|1690000000|49043000000||494000000|1300000000|35283000000|2184000000|1313000000|1994000000|24582000000|123000000|4502000000|20895000000|994000000|EXC
2022-06-30|USD|92295000000|7342000000|816000000|816000000|624000000|3218000000|85012000000|66456000000|15242000000|6630000000||6630000000||235000000||515000000|1017000000|68639000000|8031000000|2451000000|105000000|2508000000|2003000000|49368000000||480000000|505000000|35789000000|2483000000|1588000000|2054000000|23656000000|123000000|4161000000|20319000000|980000000|EXC
2022-03-31|USD|92698000000|8145000000|2476000000|2476000000|512000000|3098000000|84645000000|65465000000|14878000000|6630000000||6630000000||244000000||463000000|1045000000|69207000000|8635000000|2175000000|107000000|4054000000|1900000000|49483000000||495000000|2154000000|35008000000|2395000000|964000000|2187000000|23491000000|123000000|4028000000|20299000000|980000000|EXC
2021-12-31|USD|133013000000|13957000000|672000000|1182000000|1869000000|5126000000|119541000000|64558000000|14430000000|6856000000|179000000|6630000000|3119000000|250000000|510000000|387000000|885000000|98218000000|16111000000|2379000000|141000000|3401000000|1248000000|67087000000||38756000000|2153000000|30749000000|40004000000|766000000|1573000000|34393000000|123000000|16942000000|20324000000|979000000|EXC
2021-09-30|USD|132621000000|14877000000|2957000000|2957000000|1818000000|4660000000|117798000000|82852000000|30049000000|6677000000||6677000000|2172000000|435000000|198000000|1665000000|2818000000|98362000000|15826000000|3694000000|137000000|6042000000|2667000000|67511000000||35269000000|3375000000|35269000000|2667000000|1180000000|2850000000|33851000000|123000000|16926000000|20271000000|978000000|EXC
2021-06-30|USD|129396000000|12348000000|1578000000|1578000000|1702000000|4492000000|117100000000|82120000000|28783000000|6677000000||6677000000|1192000000|421000000|196000000|1780000000|2964000000|94896000000|13919000000|3547000000|132000000|5498000000|1865000000|66574000000||35467000000|3633000000|35077000000|1865000000|1139000000|2848000000|32140000000|123000000|16098000000|19454000000|978000000|EXC
2021-03-31|USD|130000000000|12997000000|1908000000|1908000000|1632000000|4816000000|117055000000|82588000000|28121000000|6677000000||6677000000|1060000000|431000000|239000000|1687000000|3033000000|95687000000|13580000000|3430000000|147000000|5409000000|3128000000|67770000000||36248000000|2281000000|36248000000|3128000000|1176000000|2988000000|32015000000|123000000|16072000000|19412000000|977000000|EXC
2020-12-31|USD|129317000000|12562000000|432000000|663000000|1722000000|4758000000|117298000000|82584000000|26727000000|6849000000|172000000|6677000000|1201000000|440000000|231000000|1647000000|3276000000|94449000000|12771000000|3562000000|151000000|3850000000|2031000000|67899000000||36906000000|1819000000|35093000000|38937000000|1264000000|2942000000|32585000000|123000000|16735000000|19373000000|976000000|EXC
2020-09-30|USD|127767000000|12312000000|1858000000|1858000000|1716000000|4293000000|115592000000|82561000000|25582000000|6677000000||6677000000|856000000|444000000|444000|2277000000|3165000000|92664000000|11262000000|3182000000|149000000|3258000000|1181000000|67137000000||35902000000|2077000000|35512000000|1181000000|1475000000|3313000000|32884000000|123000000|16749000000|19362000000|976000000|EXC
2020-06-30|USD|126313000000|12533000000|2129000000|2129000000|1781000000|4302000000|113958000000|81748000000|24798000000|6677000000||6677000000|1039000000|424000000||2139000000|3101000000|91442000000|11065000000|3047000000|20000000|3633000000|1119000000|66451000000||36502000000|2514000000|36112000000|1119000000|1474000000|2964000000|32703000000|123000000|16622000000|19336000000|975000000|EXC
2020-03-31|USD|124677000000|12476000000|1457000000|1457000000|1687000000|5381000000|112322000000|81017000000|24449000000|6677000000|329000000|6677000000|1281000000|418000000||1629000000|3164000000|90061000000|11774000000|2883000000|29000000|4827000000|1979000000|64841000000||34808000000|2848000000|34808000000|1979000000|1276000000|3017000000|32482000000|123000000|16475000000|19303000000|974000000|EXC
2019-12-31|USD|124977000000|12037000000|587000000|587000000|1768000000|4793000000|113107000000|80233000000|23979000000|6851000000|174000000|6677000000|1189000000|464000000||905000000|3197000000|90404000000|14185000000|3560000000|33000000|6080000000|1370000000|62001000000||35950000000|4710000000|31329000000|37320000000|1331000000|3064000000|32224000000|123000000|16267000000|19274000000|973000000|EXC
2019-09-30|USD|122738000000|12206000000|1683000000|1683000000|1783000000|5395000000|110718000000|78593000000|23590000000|6677000000|353000000|6677000000|1088000000|471000000||1296000000|3123000000|88386000000|13085000000|3348000000|26000000|5267000000|1019000000|61975000000||32056000000|4248000000|32056000000|1019000000|1425000000|3123000000|32023000000|123000000|15871000000|19238000000|972000000|EXC
2019-06-30|USD|121596000000|11655000000|735000000|735000000|1670000000|5437000000|110132000000|78030000000|24266000000|6677000000|362000000|6677000000|1061000000|618000000||1218000000|3038000000|87689000000|12934000000|3248000000|21000000|4835000000|1059000000|61743000000||31909000000|3776000000|31909000000|1059000000|1367000000|3053000000|31548000000|123000000|15452000000|19209000000|972000000|EXC
2019-03-31|USD|121593000000|12476000000|880000000|880000000|1559000000|4526000000|109328000000|77460000000|23695000000|6677000000|365000000|6677000000|1113000000|620000000||1406000000|3017000000|87889000000|12229000000|3327000000|25000000|3762000000|1254000000|62840000000||32960000000|2508000000|32960000000|1038000000|1245000000|3158000000|31357000000|123000000|15321000000|19171000000|970954879|EXC
2018-12-31|USD|119634000000|13328000000|1349000000|1349000000|1685000000|4697000000|106408000000|76707000000|22902000000|6795000000|118000000|6677000000|1286000000|625000000||1238000000|1575000000|86587000000|11404000000|3800000000|27000000|2063000000|714000000|61967000000||35301000000|1349000000|34075000000|36015000000|1035000000|2130000000|30741000000|123000000|14743000000|19116000000|968187955|EXC
