fiscalDateEnding|reportedCurrency|totalAssets|totalCurrentAssets|cashAndCashEquivalentsAtCarryingValue|cashAndShortTermInvestments|inventory|currentNetReceivables|totalNonCurrentAssets|propertyPlantEquipment|accumulatedDepreciationAmortizationPPE|intangibleAssets|intangibleAssetsExcludingGoodwill|goodwill|investments|longTermInvestments|shortTermInvestments|otherCurrentAssets|otherNonCurrentAssets|totalLiabilities|totalCurrentLiabilities|currentAccountsPayable|deferredRevenue|currentDebt|shortTermDebt|totalNonCurrentLiabilities|capitalLeaseObligations|longTermDebt|currentLongTermDebt|longTermDebtNoncurrent|shortLongTermDebtTotal|otherCurrentLiabilities|otherNonCurrentLiabilities|totalShareholderEquity|treasuryStock|retainedEarnings|commonStock|commonStockSharesOutstanding|ticker
2025-02-28|USD|161378000000|30116000000|17406000000|17823000000||8051000000|131262000000|31970000000||67302000000|5131000000|62171000000|417000000||417000000|4242000000|20191000000|144648000000|29623000000|2423000000|20736000000|8167000000|8167000000|114494000000||124122000000|8167000000|88109000000|124122000000|8175000000|14364000000|16730000000||||2803000000|ORCL
2024-08-31|USD|144214000000|23072000000|10616000000|10911000000||8021000000|121142000000|23094000000||68519000000|6270000000|62249000000|295000000||295000000|4140000000|17310000000|133398000000|32045000000|2207000000|25768000000|9201000000|9201000000|100900000000||84515000000|9201000000|75314000000|84515000000|7410000000|11106000000|10816000000||-20939000000|33083000000|2771000000|ORCL
2024-05-31|USD|140976000000|22554000000|10454000000|10661000000|334000000|7874000000|118422000000|21536000000|13282000000|69120000000|6890000000|62230000000|2930000000||207000000|3685000000|15493000000|132272000000|31544000000|2357000000|21092000000|10605000000|13205000000|100193000000||337299000000|10605000000|76264000000|86869000000|7353000000|9420000000|8704000000||-22628000000|32764000000|2755000000|ORCL
2024-02-29|USD|137082000000|21063000000|9481000000|9904000000||7297000000|116019000000|19117000000||69851000000|7629000000|62222000000|423000000||423000000|3862000000|14363000000|131459000000|24885000000|1658000000|20392000000|5510000000|5510000000|106015000000||87980000000|5510000000|82470000000|87980000000|6990000000|8611000000|5623000000||-24533000000|31622000000|2747000000|ORCL
2023-11-30|USD|134324000000|19289000000|8244000000|8690000000||6804000000|115035000000|18009000000||70609000000|8378000000|62231000000|446000000||446000000|3795000000|13659000000|130458000000|24407000000|1107000000|20258000000|6321000000|6321000000|105539000000||88789000000|6321000000|82468000000|88789000000|6395000000|7781000000|3866000000||-25431000000|30724000000|2748000000|ORCL
2023-08-31|USD|136662000000|22166000000|11613000000|12083000000||6519000000|114496000000|17644000000||71280000000|9074000000|62206000000|470000000||470000000|3564000000|13329000000|134292000000|25357000000|1034000000|24532000000|4499000000|4499000000|108464000000||88941000000|4499000000|84442000000|88941000000|6886000000|7540000000|2370000000||-26428000000|30295000000|2739000000|ORCL
2023-05-31|USD|134384000000|21004000000|9765000000|10187000000|298000000|6915000000|113380000000|17069000000|11605000000|72098000000|9837000000|62261000000|2162000000||422000000|3902000000|11987000000|133311000000|23090000000|1204000000|19876000000|4061000000|4061000000|109738000000||358361000000|4061000000|86420000000|90481000000|6802000000|6469000000|1073000000||-27620000000|30215000000|2713000000|ORCL
2023-02-28|USD|131620000000|18696000000|8219000000|8769000000||6213000000|112924000000|16345000000||72206000000|10707000000|61499000000|550000000||550000000|3714000000|12220000000|134041000000|22880000000|1610000000|18776000000|5415000000|5415000000|110652000000||116177000000|5415000000|86396000000|116177000000|5521000000|6107000000|-2421000000||-29721000000|28994000000|2700000000|ORCL
2022-11-30|USD|128469000000|17561000000|6813000000|7350000000||6197000000|110908000000|14351000000||73106000000|11593000000|61513000000|537000000||537000000|4014000000|11360000000|132715000000|27106000000|1647000000|18956000000|9746000000|9746000000|105139000000||104853000000|9746000000|81173000000|104853000000|5228000000|5673000000|-4246000000||-30617000000|28148000000|2695000000|ORCL
2022-08-31|USD|130309000000|21004000000|10448000000|11220000000||5937000000|109305000000|12280000000||74128000000|12499000000|61629000000|772000000||772000000|3847000000|10832000000|136184000000|34819000000|1461000000|22522000000|16097000000|16097000000|100939000000||91577000000|16097000000|75480000000|91577000000|4830000000|5638000000|-5875000000||-31134000000|27224000000|2696000000|ORCL
2022-05-31|USD|109297000000|31633000000|21383000000|21902000000|314000000|5953000000|77664000000|9716000000|9958000000|45251000000|1440000000|43811000000|13362000000||519000000|3778000000|9915000000|115517000000|19511000000|1317000000|18220000000|3749000000|75859000000|95554000000||0|3749000000|72110000000|75859000000|4144000000|5203000000|-6220000000||-31336000000|26808000000|2665000000|ORCL
2022-02-28|USD|108644000000|31675000000|22682000000|23389000000||4588000000|76969000000|8609000000||45521000000|1688000000|43833000000|707000000||707000000|3698000000|9730000000|117340000000|20833000000|1124000000|17228000000|6248000000|6248000000|96022000000||78413000000|6248000000|72165000000|78413000000|3964000000|5227000000|-8696000000||-33147000000|26129000000|2668000000|ORCL
2021-11-30|USD|106897000000|31078000000|17938000000|22838000000||4462000000|75819000000|8029000000||45723000000|1881000000|43842000000|4900000000||4900000000|3778000000|8802000000|116998000000|18881000000|1034000000|17350000000|4998000000|4998000000|97674000000||78431000000|4998000000|73433000000|78431000000|3409000000|5342000000|-10101000000||-34076000000|25591000000|2671000000|ORCL
2021-08-31|USD|122924000000|47117000000|23059000000|39310000000||4482000000|75807000000|7610000000||46043000000|2181000000|43862000000|16251000000||16251000000|3325000000|8763000000|124465000000|23071000000|749000000|21568000000|6748000000|6748000000|100983000000||82718000000|6748000000|75970000000|82718000000|4093000000|5050000000|-1541000000||-25679000000|25534000000|2743000000|ORCL
2021-05-31|USD|131107000000|55567000000|30098000000|46554000000|142000000|5409000000|75540000000|7049000000|8751000000|46365000000|2430000000|43935000000|33445000000||16456000000|3604000000|8490000000|125869000000|24164000000|745000000|18908000000|8250000000|8250000000|100991000000||328938000000|8250000000|75995000000|84245000000|4377000000|4787000000|5238000000||-20120000000|26533000000|2814000000|ORCL
2021-02-28|USD|118109000000|43744000000|22321000000|35864000000|-10000000|4637000000|74365000000|6816000000||46708000000|2754000000|43954000000|13543000000||13543000000|3243000000|7116000000|109209000000|20250000000|812000000|17516000000|5758000000|5758000000|88222000000||69299000000|5758000000|63541000000|69299000000|3908000000|4473000000|8900000000||-16206000000|26261000000|2895000000|ORCL
2020-11-30|USD|110014000000|46251000000|28001000000|38593000000|-17000000|4423000000|63763000000|6627000000||46938000000|3061000000|43877000000|10592000000||10592000000|3235000000|6797000000|102097000000|21347000000|724000000|17436000000|7251000000|7251000000|80051000000||70782000000|7251000000|63531000000|70782000000|3890000000|4306000000|7917000000||-17095000000|26298000000|2952000000|ORCL
2020-08-31|USD|113546000000|49939000000|27276000000|42279000000|-24000000|4576000000|63607000000|6401000000||47272000000|3405000000|43867000000|15003000000||15003000000|3084000000|6782000000|104055000000|18748000000|534000000|21092000000|2997000000|2997000000|84658000000||70766000000|2997000000|67769000000|70766000000|3952000000|4199000000|9491000000||-15410000000|26238000000|3014000000|ORCL
2020-05-31|USD|115438000000|52140000000|37239000000|43057000000|211000000|5551000000|63298000000|6244000000|7581000000|47507000000|3738000000|43769000000|30852000000||5818000000|3532000000|6295000000|103364000000|17200000000|637000000|17198000000|2371000000|2371000000|85521000000||284460000000|2371000000|69226000000|71597000000|4737000000|3791000000|12074000000||-12696000000|26486000000|3067000000|ORCL
2020-02-29|USD|96704000000|33442000000|23829000000|25858000000||4162000000|63262000000|6248000000||47869000000|4088000000|43781000000|2029000000||2029000000|3422000000|6262000000|82469000000|15740000000|533000000|16834000000|2925000000|2355000000|66083000000||51675000000|2355000000|49320000000|51675000000|3721000000|3595000000|14235000000||-10771000000|26685000000|3161000000|ORCL
2019-11-30|USD|98443000000|34540000000|24540000000|27444000000||4050000000|63903000000|6270000000||48302000000|4492000000|43810000000|2904000000||2904000000|3046000000|6580000000|82880000000|14592000000|534000000|17404000000|1583000000|999000000|67666000000||51669000000|999000000|50670000000|51669000000|3660000000|3954000000|15563000000||-9174000000|26374000000|3214000000|ORCL
2019-08-31|USD|106229000000|42384000000|31083000000|35704000000||3820000000|63845000000|6264000000||48594000000|4861000000|43733000000|4621000000|17000000|4621000000|2860000000|6333000000|87796000000|18875000000|486000000|21478000000|4335000000|3748000000|68335000000||54440000000|3748000000|50692000000|54440000000|3291000000|4142000000|18433000000||-6446000000|26450000000|3296000000|ORCL
2019-05-31|USD|108709000000|46386000000|20514000000|37827000000|320000000|5134000000|62323000000|6252000000|6823000000|49058000000|5279000000|43779000000|27942000000|5000000|17313000000|3425000000|4317000000|86924000000|18630000000|580000000|18086000000|4494000000|4494000000|67716000000||216101000000|4494000000|51673000000|56167000000|3554000000|2748000000|21785000000||-3496000000|26909000000|3359000000|ORCL
2019-02-28|USD|109438000000|47617000000|14720000000|40030000000||3993000000|61821000000|6197000000||49454000000|5678000000|43776000000|25310000000||25310000000|3594000000|4137000000|85724000000|17986000000|603000000||4487000000|4487000000|67214000000||51672000000|4487000000|51672000000|51672000000|3631000000|2334000000|23714000000||-1284000000|26732000000|3443000000|ORCL
2018-11-30|USD|118318000000|56938000000|10824000000|49391000000||3975000000|61380000000|6003000000||49881000000|6103000000|43778000000|38567000000||38567000000|3572000000|4014000000|87746000000|20315000000|587000000||6477000000|6477000000|66948000000||51561000000|6497000000|51561000000|51561000000|3560000000|2386000000|30572000000||5107000000|27430000000|3632000000|ORCL
2018-08-31|USD|128358000000|67009000000|18455000000|18455000000||3729000000|61349000000|5918000000||49997000000|6295000000|43702000000||16000000|41639000000|3186000000|4001000000|90291000000|19562000000|527000000||3743000000|3743000000|70232000000||54386000000|3747000000|54386000000|54386000000|3522000000|2333000000|38067000000||12022000000|27811000000|3811000000|ORCL
2018-05-31|USD|137851000000|76159000000|21620000000|67261000000|398000000|5279000000|61692000000|5897000000|5911000000|50425000000|6670000000|43755000000|52449000000|29000000|45641000000|3424000000|3975000000|91479000000|19124000000|529000000|9054000000|4491000000|4491000000|71854000000||291828000000|4498000000|56128000000|60619000000|3957000000|2297000000|46372000000||19111000000|28950000000|3997000000|ORCL
2018-02-28|USD|138201000000|77732000000|19487000000|70455000000|496000000|3902000000|60469000000|5904000000||49365000000|6400000000|42965000000|||50968000000|2879000000|3385000000|90412000000|17968000000|603000000|8610000000|4491000000|4491000000|71961000000||137014000000|4498000000|56224000000|137014000000|3373000000|2441000000|47789000000||20037000000|29048000000|4093000000|ORCL
2017-11-30|USD|138762000000|78545000000|21310000000|71580000000|436000000|3798000000|60217000000|5868000000||49758000000|6794000000|42964000000|||50270000000|2731000000|3369000000|82894000000|15494000000|554000000|8673000000|2499000000|2499000000|66968000000||138960000000|2499000000|58170000000|138960000000|2865000000|2716000000|55868000000||28296000000|28474000000|4143000000|ORCL
2017-08-31|USD|133597000000|73335000000|21321000000|66897000000|312000000|3591000000|60262000000|5586000000||50206000000|7186000000|43020000000|||45576000000|2535000000|3289000000|77638000000|20226000000|593000000|10922000000|4998000000|4998000000|57005000000||101393000000|53397000000|48293000000|101393000000|2849000000|2821000000|55959000000||28586000000|28089000000|4171000000|ORCL
2017-05-31|USD|134991000000|74515000000|21784000000|66078000000|300000000|5300000000|60476000000|5315000000|4979000000|50724000000|7679000000|43045000000|49973000000|40000000|44294000000|2837000000|3294000000|81131000000|24178000000|599000000|8835000000|9797000000|9797000000|56567000000||266238000000|9797000000|48112000000|57909000000|3583000000|2774000000|53860000000||27598000000|27065000000|4137000000|ORCL
2017-02-28|USD|125382000000|66011000000|19748000000|59352000000|391000000|3721000000|59371000000|5070000000||50292000000|7788000000|42504000000|||39604000000|2547000000|3091000000|74767000000|15790000000|481000000|7948000000|3498000000|3498000000|58569000000||132343000000|3498000000|50469000000|132343000000|2907000000|2938000000|50615000000||25576000000|25970000000|4115000000|ORCL
2016-11-30|USD|123600000000|64734000000|18592000000|58206000000|327000000|3690000000|58866000000|4882000000||50051000000|7968000000|42083000000|||39614000000|2511000000|3038000000|75138000000|16347000000|615000000|7930000000|3838000000|3838000000|58408000000||132559000000|3838000000|50489000000|132559000000|2997000000|2820000000|48462000000||24375000000|25159000000|4103000000|ORCL
2016-08-31|USD|123223000000|74451000000|28614000000|68396000000|286000000|3407000000|48772000000|4108000000||21598000000|5091000000|16507000000|||39782000000|2362000000|3081000000|75788000000|15142000000|551000000|9990000000|999000000|999000000|60249000000||135023000000|999000000|53057000000|135023000000|2711000000|2161000000|47435000000||23380000000|24588000000|4106000000|ORCL
2016-05-31|USD|112180000000|64313000000|20152000000|56125000000|212000000|5385000000|47867000000|4000000000|4096000000|39533000000|4943000000|34590000000|41393000000|122000000|35973000000|2591000000|3043000000|64891000000|17208000000|504000000|8191000000|3750000000|0|47182000000||168179000000|3750000000|40105000000|43855000000|3333000000|2169000000|47289000000||23888000000|24217000000|4131000000|ORCL
2016-02-29|USD|104894000000|57069000000|15583000000|50767000000|212000000|3844000000|47825000000|4011000000||39533000000|5249000000|34284000000|||35184000000|2246000000|2899000000|59024000000|11825000000|410000000|7397000000||1536000000|46733000000||80206000000||40106000000|80206000000|2967000000|2209000000|45870000000||23390000000|23526000000|4156000000|ORCL
2015-11-30|USD|106483000000|58618000000|17411000000|52335000000|238000000|3956000000|47865000000|3855000000||39770000000|5599000000|34171000000|||34924000000|2089000000|2899000000|60559000000|13754000000|415000000|7461000000|2000000000|2000000000|46397000000||81840000000||39940000000|81840000000|2744000000|2184000000|45924000000||23737000000|23426000000|4208000000|ORCL
2015-08-31|USD|109706000000|62122000000|16739000000|55930000000|251000000|3475000000|47584000000|3896000000||40088000000|5955000000|34133000000|||39191000000|1795000000|2811000000|62609000000|15391000000|422000000|9603000000|2000000000|2000000000|46777000000||82050000000||40050000000|82050000000|2507000000|2319000000|47097000000||24964000000|23272000000|4282000000|ORCL
2015-05-31|USD|110903000000|62520000000|21716000000|54368000000|314000000|5618000000|48383000000|3686000000|3609000000|40493000000|6406000000|34087000000|38715000000|74000000|32652000000|2220000000|2746000000|62240000000|15206000000|806000000|7638000000|1999000000|0|46599000000||124425000000|1999000000|39959000000|41958000000|3317000000|2254000000|48663000000||26503000000|23156000000|4343000000|ORCL
2015-02-28|USD|98816000000|51294000000|13701000000|43777000000|285000000|4178000000|47522000000|3335000000||41170000000|6842000000|34328000000|||30076000000|2123000000|2343000000|50721000000|13792000000|626000000|6878000000|1999000000|1999000000|36492000000||62558000000||30258000000|62558000000|2842000000|1937000000|48095000000||26165000000|22694000000|4373000000|ORCL
2014-11-30|USD|98305000000|52040000000|16153000000|44733000000|208000000|4326000000|46265000000|3169000000||40550000000|7167000000|33383000000|||28580000000|1866000000|2119000000|50762000000|11985000000|490000000|7224000000||1986000000|38358000000||64956000000||32456000000|64956000000|2693000000|1671000000|47543000000||25972000000|22039000000|4398000000|ORCL
2014-08-31|USD|99726000000|58194000000|24179000000|51616000000|179000000|3551000000|41532000000|3086000000||35312000000|5605000000|29707000000|||27437000000|2015000000|2218000000|52372000000|13377000000|423000000|9403000000||1916000000|38418000000||65167000000||32567000000|65167000000|2099000000|1703000000|47354000000||25838000000|21709000000|4438000000|ORCL
2014-05-31|USD|90266000000|48128000000|17769000000|38819000000|189000000|6087000000|42138000000|3061000000|3178000000|35789000000|6137000000|29652000000|24626000000||21050000000|2119000000|2451000000|43388000000|14389000000|471000000|7673000000|1508000000|0|28430000000||24200000000|24097000000|22667000000|46867000000|2785000000|1657000000|46878000000||25965000000|21077000000|4464000000|ORCL
