fiscalDateEnding|reportedCurrency|totalAssets|totalCurrentAssets|cashAndCashEquivalentsAtCarryingValue|cashAndShortTermInvestments|inventory|currentNetReceivables|totalNonCurrentAssets|propertyPlantEquipment|accumulatedDepreciationAmortizationPPE|intangibleAssets|intangibleAssetsExcludingGoodwill|goodwill|investments|longTermInvestments|shortTermInvestments|otherCurrentAssets|otherNonCurrentAssets|totalLiabilities|totalCurrentLiabilities|currentAccountsPayable|deferredRevenue|currentDebt|shortTermDebt|totalNonCurrentLiabilities|capitalLeaseObligations|longTermDebt|currentLongTermDebt|longTermDebtNoncurrent|shortLongTermDebtTotal|otherCurrentLiabilities|otherNonCurrentLiabilities|totalShareholderEquity|treasuryStock|retainedEarnings|commonStock|commonStockSharesOutstanding|ticker
2024-12-31|USD|61784000000|20170000000|4216000000|4216000000|9453000000|4675000000|51674000000|7184000000||27927000000|11327000000|16600000000|1005000000|2654000000||1826000000|2783000000|71654000000|22915000000|3952000000||3529000000|137000000|48050000000|30000000|67514000000|3355000000||67651000000|||-11750000000|35640000000|32869000000|0|1554000000|PM
2024-09-30|USD|66892000000|20796000000|4258000000|4258000000|9355000000|5191000000|38522000000|7548000000||29060000000|11916000000|17144000000|1203000000|5631000000||1992000000|2845000000|74605000000|23366000000|3511000000||4985000000|152000000|49741000000|||4833000000||152000000|||-9694000000|35641000000|35556000000|0|1555000000|PM
2024-06-30|USD|65782000000|21028000000|4807000000|4807000000|9382000000|5117000000|37466000000|7264000000||28990000000|12171000000|16819000000|1145000000|4961000000||1722000000|2621000000|73724000000|22416000000|3591000000||4492000000|139000000|50121000000|||4353000000||139000000|||-9744000000|35645000000|34582000000|0|1555000000|PM
2024-03-31|USD|65315000000|20874000000|3968000000|3968000000|9970000000|5052000000|37216000000|7201000000||25906000000|9448000000|16458000000|1227000000|4918000000||1884000000|5466000000|73878000000|22168000000|3648000000||5704000000|279000000|50171000000|||5425000000||279000000|||-10309000000|35657000000|34208000000|0|1553000000|PM
2023-12-31|USD|65304000000|19755000000|3060000000|3060000000|10774000000|4391000000|55830000000|7405000000||26643000000|9864000000|16779000000|1309000000|4929000000||1530000000|5647000000|74750000000|26383000000|4143000000||6666000000|1968000000|47380000000|23000000|70464000000|4668000000||72432000000|||-11225000000|35785000000|34090000000|0|1552000000|PM
2023-09-30|USD|62927000000|19193000000|3017000000|3017000000|9645000000|4789000000|36827000000|6883000000||26088000000|9579000000|16509000000|1238000000|4691000000||1742000000|5495000000|70633000000|21547000000|3533000000||4801000000|2149000000|47732000000|||2652000000||2149000000|||-9433000000|35788000000|33919000000|0|1552000000|PM
2023-06-30|USD|61868000000|19836000000|3492000000|3492000000|9900000000|5012000000|35016000000|6991000000||25866000000|6630000000|19236000000|1247000000|4747000000||1432000000|3854000000|69828000000|23245000000|3786000000||6493000000|4121000000|45094000000|||2372000000||4121000000|||-9703000000|35791000000|33893000000|0|1552000000|PM
2023-03-31|USD|62060000000|19571000000|2428000000|2428000000|10712000000|5307000000|35681000000|6788000000||26598000000|6732000000|19866000000|997000000|4504000000||1832000000|4014000000|69113000000|22985000000|3945000000||6705000000|4803000000|44215000000|||1902000000||4803000000|||-8924000000|35801000000|34303000000|0|1552000000|PM
2022-12-31|USD|61681000000|19619000000|3207000000|3207000000|9886000000|5444000000|51492000000|6587000000||26387000000|6732000000|19655000000|1000000000|4431000000||1770000000|3931000000|67992000000|27336000000|4076000000||8248000000|5637000000|39251000000|20000000|59517000000|2577000000||65154000000|||-8957000000|35917000000|34289000000|0|1550000000|PM
2022-09-30|USD|40717000000|19035000000|5368000000|5368000000|7153000000|5501000000|16053000000|5610000000||8351000000|2224000000|6127000000|1033000000|4087000000||1903000000|2952000000|48120000000|20772000000|3342000000||5459000000|2818000000|25282000000|||2641000000||2818000000|||-9137000000|35918000000|33865000000|0|1550000000|PM
2022-06-30|USD|40960000000|18376000000|5036000000|5036000000|7551000000|5561000000|16599000000|5965000000||8974000000|2656000000|6318000000|1036000000|4328000000||1196000000|2603000000|48220000000|20547000000|3279000000||5707000000|1558000000|25953000000|||4149000000||1558000000|||-9044000000|35921000000|33755000000|0|1551000000|PM
2022-03-31|USD|41733000000|18724000000|4622000000|4622000000|8684000000|5109000000|16984000000|6004000000||9418000000|2786000000|6632000000|844000000|4312000000||1000000000|2581000000|49936000000|20417000000|3203000000||5338000000|2441000000|27650000000||0|2897000000||2441000000|||-10098000000|35924000000|33468000000|0|1550000000|PM
2021-12-31|USD|41290000000|17717000000|4496000000|4496000000|8720000000|4458000000|32750000000|6060000000||9498000000|2818000000|6680000000|879000000|4463000000||561000000|2549000000|49498000000|19255000000|3331000000||3023000000|225000000|28821000000|23000000|41618000000|2750000000||41843000000|||-10106000000|35836000000|33082000000|0|1558000000|PM
2021-09-30|USD|41589000000|17846000000|4491000000|4491000000|8173000000|4886000000|17662000000|6061000000||9707000000|2893000000|6814000000|968000000|4624000000||1000000000|2268000000|50221000000|17877000000|2810000000||3337000000|223000000|30476000000||0|3114000000||223000000|||-10551000000|35147000000|32935000000|0|1558000000|PM
2021-06-30|USD|40686000000|18743000000|4915000000|4915000000|8690000000|5248000000|15946000000|5975000000||7800000000|1958000000|5842000000|907000000|4633000000||693000000|2423000000|49886000000|15884000000|2630000000||1744000000|136000000|31973000000||0|1608000000||136000000|||-11113000000|35056000000|32465000000|0|1558000000|PM
2021-03-31|USD|39804000000|17910000000|3902000000|3902000000|9019000000|4729000000|21873000000|5952000000|8297000000|7720000000|1952000000|5768000000|964000000|4637000000||902000000|2515000000|49378000000|15215000000|2537000000||2122000000|192000000|31951000000||0|1930000000||192000000|||-11548000000|35060000000|32178000000|0|1558000000|PM
2020-12-31|USD|44815000000|21492000000|7280000000|7280000000|9591000000|4126000000|23998000000|6365000000|8544000000|7983000000|2019000000|5964000000|966000000|4798000000||860000000|2767000000|55446000000|19615000000|2780000000||3368000000|244000000|33839000000|24000000|45404000000|3111000000||45648000000|||-12567000000|35129000000|31638000000|0|1557000000|PM
2020-09-30|USD|39129000000|17453000000|4821000000|4821000000|8160000000|4485000000|18015000000|6134000000|8159000000|7573000000|1926000000|5647000000|1172000000|918000000|0|760000000|2165000000|49374000000|15525000000|2155000000||2144000000|152000000|31596000000|45000000|0|1992000000||152000000|||-12092000000|35133000000|31537000000|0|1558000000|PM
2020-06-30|USD|39162000000|17776000000|4200000000|4200000000|8968000000|4695000000|17846000000|6184000000|7892000000|7601000000|1948000000|5653000000|1298000000|976000000|0|664000000|1926000000|49282000000|15792000000|1991000000||2585000000|281000000|31365000000|47000000|0|2304000000||281000000|||-11997000000|35135000000|31103000000|0|1558000000|PM
2020-03-31|USD|37494000000|16861000000|3746000000|3746000000|9045000000|3847000000|17166000000|6107000000|7593000000|7134000000|1850000000|5284000000|1415000000|923000000|0|736000000|1889000000|48557000000|16584000000|2073000000||3371000000|1438000000|29397000000|49000000|0|1933000000||1438000000|||-12944000000|35146000000|30984000000|0|1557000000|PM
2019-12-31|USD|42875000000|20514000000|6861000000|6861000000|9235000000|4240000000|19545000000|6631000000|7815000000|7971000000|2113000000|5858000000|1443000000|4635000000|0|701000000|1971000000|52474000000|18833000000|2299000000||4389000000|338000000|31198000000|56000000|41376000000|4051000000||41714000000|||-11577000000|35220000000|30987000000|0|1552000000|PM
2019-09-30|USD|41420000000|19575000000|6507000000|6507000000|8529000000|4380000000|19098000000|6636000000|7528000000|7808000000|2088000000|5720000000|1489000000|1036000000|0|810000000|1934000000|50575000000|18045000000|1704000000||5390000000|355000000|30190000000||0|5035000000||355000000|||-11010000000|35222000000|31197000000|0|1556000000|PM
2019-06-30|USD|39923000000|17163000000|4008000000|4008000000|8255000000|4840000000|19879000000|6917000000|7617000000|7958000000|2130000000|5828000000|1451000000|1074000000|0|826000000|2178000000|49332000000|18046000000|1708000000||5031000000|269000000|28596000000||0|4762000000||269000000|||-11199000000|35224000000|31128000000|0|1556000000|PM
2019-03-31|USD|38042000000|15741000000|3081000000|3081000000|8318000000|4119000000|17796000000|6894000000|7405000000|7904000000|2129000000|5775000000|1383000000|1024000000|0|807000000|1974000000|48227000000|18486000000|1812000000||7133000000|1551000000|26089000000||0|5582000000||1551000000|||-11968000000|35226000000|30588000000|0|1555000000|PM
2018-12-31|USD|39801000000|19442000000|6593000000|6593000000|8804000000|3564000000|19094000000|7201000000|7356000000|9467000000|2278000000|7189000000|1201000000|981000000|0|481000000|1445000000|50540000000|17191000000|2068000000||4784000000|730000000|30058000000||42485000000|4054000000||43215000000|||-12459000000|35301000000|31014000000|0|1555000000|PM
2018-09-30|USD|39380000000|18538000000|5880000000|5880000000|8440000000|3522000000|19551000000|7138000000|7447000000|9588000000|2317000000|7271000000|1244000000|1060000000|0|696000000|1765000000|49322000000|15599000000|1662000000||3587000000|545000000|30289000000||0|3042000000||545000000|||-11720000000|35304000000|30877000000|0|1555000000|PM
