fiscalDateEnding|reportedCurrency|totalAssets|totalCurrentAssets|cashAndCashEquivalentsAtCarryingValue|cashAndShortTermInvestments|inventory|currentNetReceivables|totalNonCurrentAssets|propertyPlantEquipment|accumulatedDepreciationAmortizationPPE|intangibleAssets|intangibleAssetsExcludingGoodwill|goodwill|investments|longTermInvestments|shortTermInvestments|otherCurrentAssets|otherNonCurrentAssets|totalLiabilities|totalCurrentLiabilities|currentAccountsPayable|deferredRevenue|currentDebt|shortTermDebt|totalNonCurrentLiabilities|capitalLeaseObligations|longTermDebt|currentLongTermDebt|longTermDebtNoncurrent|shortLongTermDebtTotal|otherCurrentLiabilities|otherNonCurrentLiabilities|totalShareholderEquity|treasuryStock|retainedEarnings|commonStock|commonStockSharesOutstanding|ticker
2024-12-31|USD|119463000000|14711000000|14711000000|14711000000|||3720000000|||2128000000|854000000|1274000000|108616000000|816000000|3079000000|||102883000000|82062000000||1800000000|||20821000000||15462000000||7842000000|15462000000|82062000000||16580000000|16072000000|21635000000|1000000|388261077|SYF
2024-09-30|USD|119229000000|17934000000|17934000000|17934000000|17934000000||2794000000|||2039000000|765000000|1274000000|104538000000|2345000000|2345000000|-17934000000||103249000000|82284000000||1900000000||175000000|20965000000||15632000000||8015000000|15632000000|82284000000||15980000000|15990000000|20975000000|1000000|389224881|SYF
2024-06-30|USD|120489000000|18632000000|18632000000|18632000000|18632000000||2799000000|||2050000000|776000000|1274000000|104977000000|2693000000|2693000000|-18632000000||104949000000|83100000000||1900000000||1975000000|21849000000||15637000000||7517000000|15637000000|83100000000||15540000000|15713000000|20310000000|1000000|395115518|SYF
2024-03-31|USD|121173000000|20021000000|20021000000|20021000000|-70807000000||2586000000|||1873000000|800000000|1073000000|104738000000|3005000000|3005000000|-20021000000||105891000000|83554000000||1800000000||2875000000|22337000000||16133000000||8016000000|16133000000|83554000000||15282000000|15430000000|19790000000|1000000|401410596|SYF
2023-12-31|USD|117479000000|14278000000|14259000000|14259000000|-78158000000||2569000000|||1833000000|815000000|1018000000|106787000000|3799000000|3799000000|-14259000000||103576000000|4225000000||1900000000||4225000000|15982000000||15982000000||7267000000|15982000000|-6125000000||13903000000|15201000000|18662000000|1000000|406875775|SYF
2023-09-30|USD|112939000000|15643000000|15643000000|15643000000|15643000000||2995000000|||2274000000|1169000000|1105000000|100755000000|2882000000|2882000000|-15643000000||99172000000|3975000000||1900000000|||15231000000||15231000000||6519000000|15231000000|-1900000000||13767000000|14960000000|18338000000|1000000|413785325|SYF
2023-06-30|USD|108697000000|12706000000|12706000000|12706000000|-72291000000||3043000000|||2331000000|1226000000|1105000000|99095000000|4294000000|4294000000|-12706000000||95317000000|5321000000|||||14231000000||14231000000||5522000000|14231000000|75765000000||13380000000|14814000000|17828000000|1000000|418109398|SYF
2023-03-31|USD|107853000000|15303000000|15303000000|15303000000|-67640000000||3069000000|||2402000000|1297000000|1105000000|95137000000|4008000000|4008000000|-15303000000||94660000000|5301000000||||1600000000|14934000000||14934000000||6228000000|14934000000|3701000000||13193000000|14514000000|17369000000|1000000|428447828|SYF
2022-12-31|USD|104564000000|10294000000|10294000000|10294000000|10294000000||2949000000|||2392000000|1287000000|1105000000|97349000000|4879000000|4879000000|-10294000000||91691000000|3902000000||1700000000||1707000000|87789000000||14191000000||6227000000|14191000000|2195000000||12873000000|14171000000|16716000000|1000000|438216755|SYF
2022-09-30|USD|100766000000|11962000000|11962000000|11962000000|11962000000||2657000000|||2138000000|1033000000|1105000000|91094000000|5082000000|5082000000|-11962000000||87754000000|5029000000||||883000000|82725000000||14321000000||6360000000|14321000000|4146000000||13012000000|13473000000|16252000000|1000000|458904206|SYF
2022-06-30|USD|95200000000|10682000000|10682000000|10682000000|-61370000000||2689000000|||2223000000|1118000000|1105000000|87686000000|5012000000|5012000000|-10682000000||81807000000|4941000000||||884000000|76866000000||12157000000||5687000000|12157000000|4057000000||13393000000|12535000000|15679000000|1000000|487822232|SYF
2022-03-31|USD|95267000000|10541000000|10541000000|10541000000|||2684000000|||2254000000|1149000000|1105000000|83593000000|4677000000|4677000000|4429000000||81849000000|4914000000|||||76935000000||13360000000||6139000000|13360000000|63575000000||13418000000|11842000000|15003000000|1000000|506223095|SYF
2021-12-31|USD|95748000000|8337000000|8337000000|8337000000|||2714000000|||2273000000|1168000000|1105000000|86023000000|5283000000|5283000000|4361000000||82093000000|5088000000||||4000000|77005000000||14507000000||3238000000|14507000000|62270000000||13655000000|10925000000|14245000000|1000000|526830205|SYF
2021-09-30|USD|91937000000|9806000000|9806000000|9806000000|||2625000000|||2195000000|1090000000|1105000000|81832000000|5444000000|5444000000|3450000000||78001000000|4888000000||||12000000|73113000000||12760000000||6288000000|12760000000|60353000000||13936000000|9946000000|13562000000|1000000|547240973|SYF
2021-06-30|USD|92017000000|11117000000|11117000000|11117000000|||2203000000|||2203000000|1098000000|1105000000||5728000000|5728000000|425000000||77820000000|4522000000||||17000000|73298000000||13457000000||6987000000|13457000000|59841000000||14197000000|8662000000|12560000000|1000000|573416152|SYF
2021-03-31|USD|95854000000|16620000000|16620000000|16620000000|||2273000000|||2273000000|1169000000|1104000000|2175000000|66980000000|6550000000|-6547000000||82415000000|4494000000|||||77921000000||15160000000||7193000000|15160000000|6569000000||13439000000|8302000000|11470000000|1000000|581129526|SYF
2020-12-31|USD|95948000000|11524000000|11524000000|11524000000|||2203000000|||2203000000|1125000000|1078000000|81867000000|5000000|7469000000|5000000||83247000000|4456000000|||||78791000000||15775000000||7810000000|15775000000|62782000000||12701000000|8174000000|10621000000|1000000|584009550|SYF
2020-09-30|USD|95658000000|13552000000|13552000000|13552000000|||2169000000|||2169000000|1091000000|1078000000|2100000000|68379000000|8432000000|78000000||83559000000|4295000000|||||79264000000||15771000000||7809000000|15771000000|63493000000||12099000000|8181000000|10024000000|1000000|583766270|SYF
2020-06-30|USD|96544000000|16344000000|16344000000|16344000000|||2244000000|||2244000000|1166000000|1078000000|2453000000|68515000000|6623000000|74000000||84645000000|4428000000|||||80217000000||16069000000||8109000000|16069000000|68576000000||11899000000|8183000000|9852000000|1000000|583714002|SYF
2020-03-31|USD|98038000000|13704000000|13704000000|13704000000|||2286000000|||2286000000|1208000000|1078000000||73299000000|6146000000|85000000||86068000000|4205000000||||6162000000|81863000000||17248000000||9291000000|17248000000|68820000000||11970000000|8199000000|9960000000|1000000|583232644|SYF
2019-12-31|USD|104826000000|12147000000|12147000000|12147000000|||2343000000|||2343000000|1265000000|1078000000|3874000000|82338000000|5911000000|1225000000||89738000000|4508000000||||11821000000|85230000000||19866000000|750000000|10412000000|19866000000|69872000000||15088000000|7243000000|12117000000|1000000|615925168|SYF
