fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-12-31|USD|1230994000|1930436000|852458000|699442000|799652000|146326000|285016000|431342000|15859000|90353000|90353000||1930436000|||6690000|888927000|87931000||800996000|778220000|799652000|806342000|800996000|ANET
2024-09-30|USD|1161717000|1810936000|796562000|649219000|785250000|140643000|235824000|376467000|16766000|85374000|85374000||1810936000|||6700000|882910000|134972000||747938000|772584000|785250000|791950000|747938000|ANET
2024-06-30|USD|1097213000|1690400000|730045000|593187000|699573000|130158000|267482000|397640000|15425000|71448000|71448000||1690400000||8500000|6700000|770436000|105008000||665428000|662299000|699573000|706273000|665428000|ANET
2024-03-31|USD|1001379000|1571374000|709528000|569995000|660141000|132843000|208395000|341238000|12418000|63823000|63823000||1571374000||8600000|6690000|722761000|85069000||637692000|629091000|660141000|666831000|637692000|ANET
2023-12-31|USD|999226000|1540437000|695732000|541211000|639914000|147831000|211481000|359312000|11129000|54030000|54030000|12146000|1540437000||8200000|6690000|694391000|80755000||613636000|633474000|639914000|646604000|613636000|ANET
2023-09-30|USD|942419000|1509456000|702508000|567037000|602695000|127371000|212353000|339724000|10391000|43676000|43676000||1509456000||8600000|8100000|644510000|99183000||545327000|547369000|602695000|610795000|545327000|ANET
2023-06-30|USD|884129000|1458924000|708486000|574795000|530062000|124391000|229676000|354067000|7778000|32206000|32206000||1458924000|56339000|7800000|9300000|586401000|94516000||491885000|488182000|530062000|539362000|491885000|ANET
2023-03-31|USD|804507000|1351351000|674680000|546844000|484578000|118521000|201408000|319929000|4220000|22509000|22509000|12146000|1351351000|12146000|7100000|9315000|496724000|60251000||436473000|448876000|484578000|493893000|436473000|ANET
2022-12-31|USD|768606000|1275552000|625525000|506946000|468919000|109264000|190423000|299687000|1400000|13773000|13773000|13784000|1275552000|16926000|6900000|9315000|485845000|58756000||427089000|440310000|468919000|478234000|427089000|ANET
2022-09-30|USD|709980000|1176801000|571647000|466821000|417347000|104826000|187807000|292633000|-2710000|6929000|6929000|6929000|1176801000|6817000|6900000|9300000|424164000|70165000||353999000|348189000|417347000|426647000|353999000|ANET
2022-06-30|USD|643265000|1051891000|510880000|408626000|362853000|102254000|178158000|280412000|-4424000|4427000|4427000|4427000|1051891000|-533000|6200000|7700000|362320000|63221000||299099000|288281000|362853000|370553000|299099000|ANET
2022-03-31|USD|553845000|877066000|427073000|323221000|277987000|103852000|172006000|275858000|-7033000|2428000|2428000|2428000|877066000|31480000|5600000|7300000|309467000|37208000||272259000|250058000|277987000|285287000|272259000|ANET
2021-12-31|USD|522714000|824459000|429992000|301745000|265788000|99047000|157879000|256926000|-7654000|1662000|1662000|1662000|824459000|1500000|4900000|12470000|267288000|27993000||239295000|232999000|265788000|278258000|239295000|ANET
2021-09-30|USD|478615000|748697000|362310000|270082000|233294000|92228000|153093000|245321000|-7072000|1636000|1636000|1636000|748697000|1346000|4900000|12629000|234640000|10335000||224305000|223440000|233294000|245923000|224305000|ANET
2021-06-30|USD|454178000|707319000|344661000|253141000|219365000|91520000|143293000|234813000|-6675000|1872000|1872000|1872000|707319000|1719000|4800000|12577000|221084000|24196000||196888000|196613000|219365000|231942000|196888000|ANET
2021-03-31|USD|425272000|667562000|328783000|242290000|206292000|86493000|132487000|218980000|-5446000|2045000|2045000|2045000|667562000|1575000|4900000|12658000|207867000|27501000||180366000|179264000|206292000|218950000|180366000|ANET
2020-12-31|USD|414584000|648482000|319997000|233898000|194638000|86099000|133847000|219946000|-4351000|2490000|2490000|2490000|648482000|5542000|5000000|12615000|200180000|17222000||182958000|184130000|194638000|207253000|182958000|ANET
2020-09-30|USD|384962000|605431000|288987000|220469000|188395000|68518000|128049000|196567000|-3092000|4319000|4319000|4319000|605431000|13224000|4900000|10805000|201619000|33244000||168375000|159618000|188395000|199200000|168375000|ANET
2020-06-30|USD|344089000|540570000|262037000|196481000|166989000|65556000|111544000|177100000|-1896000|8668000|8668000|8668000|540570000|8256000|5100000|10962000|175245000|30452000||144793000|151788000|166989000|177951000|144793000|ANET
2020-03-31|USD|338251000|523029000|260213000|184778000|149662000|75435000|113154000|188589000|-1042000|11662000|11662000|11662000|523029000|12157000|5200000|10208000|161819000|23388000||138431000|139116000|149662000|159870000|138431000|ANET
2019-12-31|USD|356303000|552546000|266494000|196243000|175989000|70251000|110063000|180314000|739000|12693000|12693000|0|552546000|11183000|4700000|7901000|187172000|-73520000||260692000|260634000|175989000|183890000|260692000|ANET
2019-09-30|USD|417274000|658715000|307077000|237141000|228606000|69936000|118732000|188668000|1772000|0|13446000|0|658715000|19169000|4800000|8191000|247775000|38880000|0|208895000|207061000|247775000|236797000|208895000|ANET
2019-06-30|USD|390191000|608321000|287189000|218130000|206837000|69059000|114295000|183354000|2191000|0|13107000|0|608321000|13811000|4800000|8395000|220648000|31397000|0|189251000|191866000|220648000|215232000|189251000|ANET
2019-03-31|USD|380570000|595424000|281413000|214854000|194342000|66559000|119669000|186228000|2069000|0|13048000|0|595424000|12333000|4700000|8362000|206675000|5646000|0|201029000|204443000|206675000|215037000|201029000|ANET
2018-12-31|USD|374992000|595726000|283645000|220734000|193642000|62911000|118439000|181350000|1497000|-661000||661000|595726000|5509000|5600000|9231000|198490000|28168000|661000|170322000|170770000|199151000|208382000|170322000|ANET
2018-09-30|USD|361583000|562636000|264950000|201726000|180770000|63224000|117589000|180813000|1080000|-673000||673000|563309000|9292000|5400000|7112000|189389000|20865000|673000|168524000|168633000|190062000|197174000|168524000|ANET
2018-06-30|USD|333883000|519165000|250570000|185962000|-239803000|64608000|104078000|573686000|753000|-680000||680000|519845000|-1489000|5400000|5631000|-241972000|-86703000|680000|-155269000|-156194000|-241292000|169339000|-155269000|ANET
2018-03-31|USD|302919000|472489000|169570000|169570000|138738000|61819000|102362000|164181000|30000|-687000||687000|472489000|4843000|5300000|5697000|142894000|-1644000|687000|144538000|142850000|143581000|149278000|144538000|ANET
2017-12-31|USD|307165000|467867000|160702000|160702000|139388000|60597000|107180000|167777000|-346000|-741000||741000|467867000|2988000|5200000|5285000|141635000|37802000|741000|103833000|102970000|142376000|147661000|103833000|ANET
2017-09-30|USD|280617000|437633000|157016000|157016000|140832000|60175000|79610000|139785000|-353000|-701000||701000|437633000|2136000|5200000|5322000|142267000|8545000|701000|133722000|133900000|142968000|148290000|133722000|ANET
2017-06-30|USD|259777000|405211000|145434000|145434000|116634000|61949000|81194000|143143000|-423000|-623000||623000|405211000|1119000|5000000|5094000|117130000|14445000|623000|102685000|103062000|117753000|122847000|102685000|ANET
2017-03-31|USD|214210000|335475000|121265000|121265000|73418000|59182000|81610000|140792000|-330000|-715000||715000|335475000|1025000|4800000|4939000|73728000|-9233000|715000|82928000|82806000|74443000|79382000|82961000|ANET
2016-12-31|USD|210155000|327969000|117814000|117814000|77495000|61262000|71398000|132660000|-499000|||918000||560000|4600000|4942000|77137000|18354000||58783000|58291000|77495000|78055000|58783000|ANET
2016-09-30|USD|186420000|290261000|103841000|103841000|63021000|52751000|70648000|123399000|-609000|||735000||639000|5100000|5145000|62925000|11668000||51225000|50979000|63021000|68805000|51257000|ANET
2016-06-30|USD|171451000|268741000|97290000|97290000|53158000|49273000|69020000|118293000||||732000||416000|4800000|4883000|52842000|13938000||38904000|38851000|53158000|53574000|38904000|ANET
2016-03-31|USD|155090000|242196000|87106000|87106000|49735000|42840000|62515000|105355000||||751000||337000|4800000|4779000|49321000|14076000||35245000|35267000|49735000|54851000|35245000|ANET
2015-12-31|USD|156168000|245446000|89278000|89278000|49397000|49358000|57413000|106771000|-139000|||0||-109000|3700000|3947000|48542000|4618000||43924000|43680000|49397000|49288000|43924000|ANET
2015-09-30|USD|141748000|217548000|75800000|75800000|31297000|51703000|58748000|110451000|-449000|||0||13000|3400000|3478000|30557000|1867000||28690000|28402000|31297000|34788000|28690000|ANET
