fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-12-31|USD|12172000000|13586000000|1414000000|11253000000|1423000000|662000000||1414000000||-76000000|||13338000000|21000000|175000000|752000000|1368000000|220000000||1148000000|729000000|1423000000|2175000000|1148000000|GD
2024-09-30|USD|10909000000|11589000000|680000000|9855000000|1181000000|635000000||680000000||-82000000|||11671000000|15000000|158000000|45000000|1114000000|184000000||930000000|1265000000|1181000000|1226000000|930000000|GD
2024-06-30|USD|11204000000|11892000000|688000000|10176000000|1156000000|644000000||688000000||-84000000|||11976000000|18000000|159000000|44000000|1090000000|185000000||905000000|927000000|1156000000|1200000000|905000000|GD
2024-03-31|USD|9977000000|10649000000|672000000|9068000000|1036000000|627000000||672000000||-82000000|||10731000000|14000000|152000000|45000000|968000000|169000000||799000000|502000000|1036000000|1081000000|799000000|GD
2023-12-31|USD|10582000000|11933000000|1351000000|9745000000|1288000000|635000000|510000000|1351000000||-78000000||78000000|11668000000|17000000|162000000|716000000|1227000000|222000000||1005000000|1544000000|1288000000|2004000000|1005000000|GD
2023-09-30|USD|9838000000|10486000000|648000000|8913000000|1057000000|601000000||648000000||-85000000|85000000|85000000|10571000000|19000000|149000000|47000000|991000000|155000000||836000000|833000000|1057000000|1104000000|836000000|GD
2023-06-30|USD|9411000000|10063000000|652000000|8585000000|962000000|605000000||652000000||-89000000|89000000|89000000|10152000000|13000000|148000000|47000000|886000000|142000000||744000000|979000000|962000000|1009000000|744000000|GD
2023-03-31|USD|9151000000|9790000000|639000000|8357000000|938000000|586000000||639000000||-91000000|91000000|58000000|9881000000|33000000|149000000|53000000|880000000|150000000||730000000|952000000|938000000|991000000|730000000|GD
2022-12-31|USD|9794000000|11130000000|1336000000|9020000000|1227000000|604000000|480000000|1336000000||-85000000|85000000|85000000|10851000000|69000000|166000000|732000000|1211000000|219000000||992000000|1318000000|1227000000|1959000000|992000000|GD
2022-09-30|USD|9269000000|9889000000|620000000|8310000000|1098000000|567000000||620000000||-86000000|86000000|86000000|9975000000|41000000|142000000|53000000|1053000000|151000000||902000000|577000000|1098000000|1151000000|902000000|GD
2022-06-30|USD|8431000000|9094000000|663000000|7597000000|978000000|614000000||663000000||-95000000|95000000|95000000|9189000000|40000000|139000000|49000000|923000000|157000000||766000000|478000000|978000000|1027000000|766000000|GD
2022-03-31|USD|8618000000|9294000000|676000000|7858000000|908000000|626000000||676000000||-98000000|98000000|98000000|9392000000|39000000|139000000|50000000|849000000|119000000||730000000|785000000|908000000|958000000|730000000|GD
2021-12-31|USD|9323000000|10623000000|1300000000|8526000000|1186000000|580000000|415000000|1300000000||-93000000|93000000|93000000|10292000000|39000000|160000000|720000000|1132000000|180000000||952000000|2553000000|1186000000|1906000000|952000000|GD
2021-09-30|USD|8860000000|9469000000|609000000|7938000000|1080000000|550000000||609000000||-99000000|99000000|99000000|9568000000|34000000|128000000|59000000|1015000000|155000000||860000000|786000000|1080000000|1139000000|860000000|GD
2021-06-30|USD|8499000000|9111000000|612000000|7705000000|959000000|556000000||612000000||-109000000|109000000|109000000|9220000000|31000000|144000000|56000000|881000000|144000000||737000000|868000000|959000000|1015000000|737000000|GD
2021-03-31|USD|8652000000|9266000000|614000000|7892000000|938000000|559000000||614000000||-123000000|123000000|123000000|9389000000|30000000|136000000|55000000|845000000|137000000||708000000|680000000|938000000|993000000|708000000|GD
2020-12-31|USD|9573000000|10838000000|1265000000|8631000000|1293000000|583000000|374000000|1265000000||-120000000|120000000|120000000|10481000000|12000000|147000000|682000000|1185000000|183000000||1002000000|883000000|1293000000|1975000000|1002000000|GD
2020-09-30|USD|8737000000|9313000000|576000000|7836000000|1072000000|511000000||576000000||-118000000|118000000|118000000|9431000000|24000000|122000000|65000000|978000000|144000000||834000000|1114000000|1072000000|1137000000|834000000|GD
2020-06-30|USD|8493000000|9132000000|639000000|7849000000|834000000|574000000||639000000||-132000000|132000000|132000000|9264000000|25000000|132000000|65000000|727000000|102000000||625000000|976000000|834000000|899000000|625000000|GD
2020-03-31|USD|8029000000|8642000000|613000000|7261000000|934000000|547000000||613000000||-107000000|107000000|107000000|8749000000|21000000|122000000|66000000|848000000|142000000||706000000|462000000|934000000|1000000000|706000000|GD
2019-12-31|USD|1111000000|11112000000|10001000000|8816000000|1250000000|629000000|466000000|1185000000||-110000000|343000000|453000000|10773000000|16000000|114000000|556000000|1214000000|194000000|453000000|1020000000|355000000|1250000000|2223000000|1020000000|GD
2019-09-30|USD|1015000000|9650000000|8635000000|7973000000|1216000000|572000000||662000000||-114000000|-107000000|7000000|9761000000|20000000|120000000|90000000|1090000000|177000000|7000000|913000000|858000000|1216000000|1187000000|913000000|GD
2019-06-30|USD|883000000|9440000000|8557000000|7869000000|1090000000|596000000||688000000||-119000000|-112000000|7000000|9555000000|25000000|118000000|92000000|983000000|177000000|7000000|806000000|1013000000|1090000000|1082000000|806000000|GD
2019-03-31|USD|827000000|9144000000|8317000000|7633000000|1014000000|614000000||684000000||-117000000|-112000000|5000000|9261000000|31000000|114000000|70000000|915000000|170000000|5000000|745000000|840000000|1014000000|990000000|745000000|GD
2018-12-31|USD|1249000000|10622000000|9373000000|8595000000|1163000000|557000000|502000000|778000000||-112000000||112000000|10378000000|81000000|121000000|221000000|1132000000|223000000||909000000|504000000|1163000000|1384000000|909000000|GD
2018-09-30|USD|935000000|8980000000|8045000000|7407000000|1135000000|552000000|126000000|638000000||-114000000||114000000|9094000000|2000000|109000000|215000000|1010000000|159000000||864000000|1048000000|1135000000|1350000000|851000000|GD
2018-06-30|USD|1677000000|9186000000|7509000000|7486000000|1088000000|612000000|90000000|696000000||-103000000||103000000|9186000000|-15000000|117000000|307000000|970000000|184000000||786000000|619000000|1088000000|1395000000|786000000|GD
